OrganizationIdentifier,OrganizationFormalName,ActivityIdentifier,ActivityTypeCode,ActivityMediaName,ActivityMediaSubdivisionName,ActivityStartDate,ActivityStartTime/Time,ActivityStartTime/TimeZoneCode,ActivityEndDate,ActivityEndTime/Time,ActivityEndTime/TimeZoneCode,ActivityRelativeDepthName,ActivityDepthHeightMeasure/MeasureValue,ActivityDepthHeightMeasure/MeasureUnitCode,ActivityDepthAltitudeReferencePointText,ActivityTopDepthHeightMeasure/MeasureValue,ActivityTopDepthHeightMeasure/MeasureUnitCode,ActivityBottomDepthHeightMeasure/MeasureValue,ActivityBottomDepthHeightMeasure/MeasureUnitCode,ProjectIdentifier,ProjectName,ActivityConductingOrganizationText,MonitoringLocationIdentifier,MonitoringLocationName,ActivityCommentText,SampleAquifer,HydrologicCondition,HydrologicEvent,ActivityLocation/LatitudeMeasure,ActivityLocation/LongitudeMeasure,SampleCollectionMethod/MethodIdentifier,SampleCollectionMethod/MethodIdentifierContext,SampleCollectionMethod/MethodName,SampleCollectionMethod/MethodDescriptionText,SampleCollectionEquipmentName,ResultIdentifier,ResultDetectionConditionText,MethodSpeciationName,CharacteristicName,ResultSampleFractionText,ResultMeasureValue,ResultMeasure/MeasureUnitCode,MeasureQualifierCode,ResultStatusIdentifier,StatisticalBaseCode,ResultValueTypeName,ResultWeightBasisText,ResultTimeBasisText,ResultTemperatureBasisText,ResultParticleSizeBasisText,DataQuality/PrecisionValue,DataQuality/BiasValue,DataQuality/ConfidenceIntervalValue,DataQuality/UpperConfidenceLimitValue,DataQuality/LowerConfidenceLimitValue,ResultCommentText,USGSPCode,ResultDepthHeightMeasure/MeasureValue,ResultDepthHeightMeasure/MeasureUnitCode,ResultDepthAltitudeReferencePointText,SubjectTaxonomicName,SampleTissueAnatomyName,BinaryObjectFileName,BinaryObjectFileTypeCode,ResultFileUrl,ResultAnalyticalMethod/MethodIdentifier,ResultAnalyticalMethod/MethodIdentifierContext,ResultAnalyticalMethod/MethodName,ResultAnalyticalMethod/MethodUrl,ResultAnalyticalMethod/MethodDescriptionText,LaboratoryName,AnalysisStartDate,ResultLaboratoryCommentText,ResultDetectionQuantitationLimitUrl,DetectionQuantitationLimitTypeName,DetectionQuantitationLimitMeasure/MeasureValue,DetectionQuantitationLimitMeasure/MeasureUnitCode,LabSamplePreparationUrl,LastUpdated,ProviderName
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-BLCA_383537107471500201107270915_02,Sample-Routine,Water,,2011-07-27,09:15:00,MDT,,,,,,,,,,,,BLCA_CURE_WQ,Black Canyon of the Gunnison National Park and Curecanti National Recreation Area Water Quality Monitoring,,11NPSWRD_WQX-BLCA_383537107471500,"RED ROCK CANYON AT MOUTH NEAR MONTROSE, CO",Organization ActivityID=BLCA_383537107471500201107270915,,,,38.5935966000,-107.7881153000,NPS_MISSING,11NPSWRD_WQX,Procedure not Required when Result was Entered into National Database,Specific field gear name added by NPSTORET.,Miscellaneous (Other),STORET-822920830,,,Selenium,Dissolved,42.9,ug/L,,Final,,Actual,,,,,,,,,,,,,,,,,,,,NPS_MISSING,11NPSWRD_WQX,Procedure not Required when Result Entered into National Database,,,"USGS-National Water Quality Lab, Denver, CO",,,,,,,,2020-01-31T17:43:22,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-BLCA_383418107471401201106230858_02,Sample-Routine,Water,,2011-06-23,08:58:00,MDT,,,,,,,,,,,,BLCA_CURE_WQ,Black Canyon of the Gunnison National Park and Curecanti National Recreation Area Water Quality Monitoring,,11NPSWRD_WQX-BLCA_383418107471401,"RED ROCK CANYON NEAR NPS BOUNDARY NEAR MONTROSE,CO",Organization ActivityID=BLCA_383418107471401201106230858,,,,38.5716523000,-107.7878374000,NPS_MISSING,11NPSWRD_WQX,Procedure not Required when Result was Entered into National Database,Specific field gear name added by NPSTORET.,Miscellaneous (Other),STORET-822918491,,,Escherichia coli,,210,cfu/100mL,,Final,,Actual,,,,,,,,,,,,,,,,,,,,1603,USEPA,Escherichia coli in Water by Membrane Filtration Using Modified membrane-Thermotolerant E. coli Agar (Modified mTEC),,,U.S. Geological Survey-Water Resources Discipline,,,,,,,,2020-01-31T17:42:43,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-BLCA_383418107471401201106011335_02,Sample-Routine,Water,,2011-06-01,13:35:00,MDT,,,,,,,,,,,,BLCA_CURE_WQ,Black Canyon of the Gunnison National Park and Curecanti National Recreation Area Water Quality Monitoring,,11NPSWRD_WQX-BLCA_383418107471401,"RED ROCK CANYON NEAR NPS BOUNDARY NEAR MONTROSE,CO",Organization ActivityID=BLCA_383418107471401201106011335,,,,38.5716523000,-107.7878374000,NPS_MISSING,11NPSWRD_WQX,Procedure not Required when Result was Entered into National Database,Specific field gear name added by NPSTORET.,Miscellaneous (Other),STORET-822918466,Not Reported,as N,"Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)",Dissolved,,mg/L,,Final,,Calculated,,,,,,,,,,,,,,,,,,,,I-2650-03,USDOI/USGS,"Nitrogen and Phosphorus, Dissolved, in water by Alkaline Persulfate Digestion",,https://www.nemi.gov/methods/method_summary/8885/,"USGS-National Water Quality Lab, Denver, CO",,,,,,,,2020-01-31T17:42:43,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-BLCA_383537107471500201107270915_02,Sample-Routine,Water,,2011-07-27,09:15:00,MDT,,,,,,,,,,,,BLCA_CURE_WQ,Black Canyon of the Gunnison National Park and Curecanti National Recreation Area Water Quality Monitoring,,11NPSWRD_WQX-BLCA_383537107471500,"RED ROCK CANYON AT MOUTH NEAR MONTROSE, CO",Organization ActivityID=BLCA_383537107471500201107270915,,,,38.5935966000,-107.7881153000,NPS_MISSING,11NPSWRD_WQX,Procedure not Required when Result was Entered into National Database,Specific field gear name added by NPSTORET.,Miscellaneous (Other),STORET-822920833,,,Escherichia coli,,40,cfu/100mL,,Final,,Actual,,,,,,,,,,,,,,,,,,,,1603,USEPA,Escherichia coli in Water by Membrane Filtration Using Modified membrane-Thermotolerant E. coli Agar (Modified mTEC),,,U.S. Geological Survey-Water Resources Discipline,,,,,,,,2020-01-31T17:43:22,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-BLCA_383537107471500201107270915_02,Sample-Routine,Water,,2011-07-27,09:15:00,MDT,,,,,,,,,,,,BLCA_CURE_WQ,Black Canyon of the Gunnison National Park and Curecanti National Recreation Area Water Quality Monitoring,,11NPSWRD_WQX-BLCA_383537107471500,"RED ROCK CANYON AT MOUTH NEAR MONTROSE, CO",Organization ActivityID=BLCA_383537107471500201107270915,,,,38.5935966000,-107.7881153000,NPS_MISSING,11NPSWRD_WQX,Procedure not Required when Result was Entered into National Database,Specific field gear name added by NPSTORET.,Miscellaneous (Other),STORET-822920819,,,Magnesium,Dissolved,49,mg/L,,Final,,Actual,,,,,,,,,,,,,,,,,,,,NPS_MISSING,11NPSWRD_WQX,Procedure not Required when Result Entered into National Database,,,"USGS-National Water Quality Lab, Denver, CO",,,,,,,,2020-01-31T17:43:22,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-BLCA_383418107471401201107271143_02,Sample-Routine,Water,,2011-07-27,11:43:00,MDT,,,,,,,,,,,,BLCA_CURE_WQ,Black Canyon of the Gunnison National Park and Curecanti National Recreation Area Water Quality Monitoring,,11NPSWRD_WQX-BLCA_383418107471401,"RED ROCK CANYON NEAR NPS BOUNDARY NEAR MONTROSE,CO",Organization ActivityID=BLCA_383418107471401201107271143,,,,38.5716523000,-107.7878374000,NPS_MISSING,11NPSWRD_WQX,Procedure not Required when Result was Entered into National Database,Specific field gear name added by NPSTORET.,Miscellaneous (Other),STORET-822918513,,,Manganese,Dissolved,32.7,ug/L,,Final,,Actual,,,,,,,,,,,,,,,,,,,,NPS_MISSING,11NPSWRD_WQX,Procedure not Required when Result Entered into National Database,,,"USGS-National Water Quality Lab, Denver, CO",,,,,,,,2020-01-31T17:42:44,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-BLCA_383418107471401201106011335_02,Sample-Routine,Water,,2011-06-01,13:35:00,MDT,,,,,,,,,,,,BLCA_CURE_WQ,Black Canyon of the Gunnison National Park and Curecanti National Recreation Area Water Quality Monitoring,,11NPSWRD_WQX-BLCA_383418107471401,"RED ROCK CANYON NEAR NPS BOUNDARY NEAR MONTROSE,CO",Organization ActivityID=BLCA_383418107471401201106011335,,,,38.5716523000,-107.7878374000,NPS_MISSING,11NPSWRD_WQX,Procedure not Required when Result was Entered into National Database,Specific field gear name added by NPSTORET.,Miscellaneous (Other),STORET-822918459,,,Copper,Dissolved,0.72,ug/L,,Final,,Actual,,,,,,,,,,,,,,,,,,,,NPS_MISSING,11NPSWRD_WQX,Procedure not Required when Result Entered into National Database,,,"USGS-National Water Quality Lab, Denver, CO",,,,,,,,2020-01-31T17:42:43,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-BLCA_383418107471401201107271143_02,Sample-Routine,Water,,2011-07-27,11:43:00,MDT,,,,,,,,,,,,BLCA_CURE_WQ,Black Canyon of the Gunnison National Park and Curecanti National Recreation Area Water Quality Monitoring,,11NPSWRD_WQX-BLCA_383418107471401,"RED ROCK CANYON NEAR NPS BOUNDARY NEAR MONTROSE,CO",Organization ActivityID=BLCA_383418107471401201107271143,,,,38.5716523000,-107.7878374000,NPS_MISSING,11NPSWRD_WQX,Procedure not Required when Result was Entered into National Database,Specific field gear name added by NPSTORET.,Miscellaneous (Other),STORET-822918506,,as NO3,Nitrate,Dissolved,0.56551,mg/L,,Final,,Calculated,,,,,,,,,,,,,,,,,,,,USGS_NWIS_ALGOR,11NPSWRD_WQX,Computation by NWIS algorithm,,,"USGS-National Water Quality Lab, Denver, CO",,,,,,,,2020-01-31T17:42:44,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-BLCA_383418107471401201108151117_01,Field Msr/Obs,Water,,2011-08-15,11:17:00,MDT,,,,,,,,,,,,BLCA_CURE_WQ,Black Canyon of the Gunnison National Park and Curecanti National Recreation Area Water Quality Monitoring,,11NPSWRD_WQX-BLCA_383418107471401,"RED ROCK CANYON NEAR NPS BOUNDARY NEAR MONTROSE,CO",Organization ActivityID=BLCA_383418107471401201108151117,,,,38.5716523000,-107.7878374000,,,,,,STORET-822918526,,,"Temperature, water",,13.78,deg C,,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-01-31T17:42:44,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-BLCA_383418107471401201108151117_02,Sample-Routine,Water,,2011-08-15,11:17:00,MDT,,,,,,,,,,,,BLCA_CURE_WQ,Black Canyon of the Gunnison National Park and Curecanti National Recreation Area Water Quality Monitoring,,11NPSWRD_WQX-BLCA_383418107471401,"RED ROCK CANYON NEAR NPS BOUNDARY NEAR MONTROSE,CO",Organization ActivityID=BLCA_383418107471401201108151117,,,,38.5716523000,-107.7878374000,NPS_MISSING,11NPSWRD_WQX,Procedure not Required when Result was Entered into National Database,Specific field gear name added by NPSTORET.,Miscellaneous (Other),STORET-822918527,,,"Hardness, Ca, Mg",Unfiltered,421.2,mg/l CaCO3**,,Final,,Actual,,,,,,,,,,,,,,,,,,,,USGS_NWIS_ALGOR,11NPSWRD_WQX,Computation by NWIS algorithm,,,"USGS-National Water Quality Lab, Denver, CO",,,,,,,,2020-01-31T17:42:44,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-BLCA_383418107471401201107271143_02,Sample-Routine,Water,,2011-07-27,11:43:00,MDT,,,,,,,,,,,,BLCA_CURE_WQ,Black Canyon of the Gunnison National Park and Curecanti National Recreation Area Water Quality Monitoring,,11NPSWRD_WQX-BLCA_383418107471401,"RED ROCK CANYON NEAR NPS BOUNDARY NEAR MONTROSE,CO",Organization ActivityID=BLCA_383418107471401201107271143,,,,38.5716523000,-107.7878374000,NPS_MISSING,11NPSWRD_WQX,Procedure not Required when Result was Entered into National Database,Specific field gear name added by NPSTORET.,Miscellaneous (Other),STORET-822918510,,,Cadmium,Dissolved,0.018,ug/L,,Final,,Actual,,,,,,,,,,,,,,,,,,,,NPS_MISSING,11NPSWRD_WQX,Procedure not Required when Result Entered into National Database,,,"USGS-National Water Quality Lab, Denver, CO",,,,,,,,2020-01-31T17:42:44,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-BLCA_383418107471401201108151117_02,Sample-Routine,Water,,2011-08-15,11:17:00,MDT,,,,,,,,,,,,BLCA_CURE_WQ,Black Canyon of the Gunnison National Park and Curecanti National Recreation Area Water Quality Monitoring,,11NPSWRD_WQX-BLCA_383418107471401,"RED ROCK CANYON NEAR NPS BOUNDARY NEAR MONTROSE,CO",Organization ActivityID=BLCA_383418107471401201108151117,,,,38.5716523000,-107.7878374000,NPS_MISSING,11NPSWRD_WQX,Procedure not Required when Result was Entered into National Database,Specific field gear name added by NPSTORET.,Miscellaneous (Other),STORET-822918540,,,Selenium,Dissolved,19.8,ug/L,,Final,,Actual,,,,,,,,,,,,,,,,,,,,NPS_MISSING,11NPSWRD_WQX,Procedure not Required when Result Entered into National Database,,,"USGS-National Water Quality Lab, Denver, CO",,,,,,,,2020-01-31T17:42:44,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-BLCA_383418107471401201106011335_02,Sample-Routine,Water,,2011-06-01,13:35:00,MDT,,,,,,,,,,,,BLCA_CURE_WQ,Black Canyon of the Gunnison National Park and Curecanti National Recreation Area Water Quality Monitoring,,11NPSWRD_WQX-BLCA_383418107471401,"RED ROCK CANYON NEAR NPS BOUNDARY NEAR MONTROSE,CO",Organization ActivityID=BLCA_383418107471401201106011335,,,,38.5716523000,-107.7878374000,NPS_MISSING,11NPSWRD_WQX,Procedure not Required when Result was Entered into National Database,Specific field gear name added by NPSTORET.,Miscellaneous (Other),STORET-822918454,,as NO3,Nitrate,Dissolved,0.24363,mg/L,,Final,,Calculated,,,,,,,,,,,,,,,,,,,,USGS_NWIS_ALGOR,11NPSWRD_WQX,Computation by NWIS algorithm,,,"USGS-National Water Quality Lab, Denver, CO",,,,,,,,2020-01-31T17:42:43,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-BLCA_383418107471401201109141412_01,Field Msr/Obs,Water,,2011-09-14,14:12:00,MDT,,,,,,,,,,,,BLCA_CURE_WQ,Black Canyon of the Gunnison National Park and Curecanti National Recreation Area Water Quality Monitoring,,11NPSWRD_WQX-BLCA_383418107471401,"RED ROCK CANYON NEAR NPS BOUNDARY NEAR MONTROSE,CO",Organization ActivityID=BLCA_383418107471401201109141412,,,,38.5716523000,-107.7878374000,,,,,,STORET-822918548,,,Dissolved oxygen (DO),Unfiltered,8.26,mg/L,,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-01-31T17:42:44,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-BLCA_383418107471401201109141412_02,Sample-Routine,Water,,2011-09-14,14:12:00,MDT,,,,,,,,,,,,BLCA_CURE_WQ,Black Canyon of the Gunnison National Park and Curecanti National Recreation Area Water Quality Monitoring,,11NPSWRD_WQX-BLCA_383418107471401,"RED ROCK CANYON NEAR NPS BOUNDARY NEAR MONTROSE,CO",Organization ActivityID=BLCA_383418107471401201109141412,,,,38.5716523000,-107.7878374000,NPS_MISSING,11NPSWRD_WQX,Procedure not Required when Result was Entered into National Database,Specific field gear name added by NPSTORET.,Miscellaneous (Other),STORET-822918569,,,Escherichia coli,,110,cfu/100mL,,Final,,Actual,,,,,,,,,,,,,,,,,,,,1603,USEPA,Escherichia coli in Water by Membrane Filtration Using Modified membrane-Thermotolerant E. coli Agar (Modified mTEC),,,U.S. Geological Survey-Water Resources Discipline,,,,,,,,2020-01-31T17:42:44,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-BLCA_383418107471401201107271143_02,Sample-Routine,Water,,2011-07-27,11:43:00,MDT,,,,,,,,,,,,BLCA_CURE_WQ,Black Canyon of the Gunnison National Park and Curecanti National Recreation Area Water Quality Monitoring,,11NPSWRD_WQX-BLCA_383418107471401,"RED ROCK CANYON NEAR NPS BOUNDARY NEAR MONTROSE,CO",Organization ActivityID=BLCA_383418107471401201107271143,,,,38.5716523000,-107.7878374000,NPS_MISSING,11NPSWRD_WQX,Procedure not Required when Result was Entered into National Database,Specific field gear name added by NPSTORET.,Miscellaneous (Other),STORET-822918516,Not Detected,,Zinc,Dissolved,,ug/L,,Final,,Actual,,,,,,,,,,<,,,,,,,,,,NPS_MISSING,11NPSWRD_WQX,Procedure not Required when Result Entered into National Database,,,"USGS-National Water Quality Lab, Denver, CO",,,https://www.waterqualitydata.us/data/providers/STORET/organizations/11NPSWRD_WQX/activities/11NPSWRD_WQX-BLCA_383418107471401201107271143_02/results/822918516/resdetectqntlmts,Method Detection Level,1.4,ug/L,,2020-01-31T17:42:44,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-BLCA_383418107471401201106011335_01,Field Msr/Obs,Water,,2011-06-01,13:35:00,MDT,,,,,,,,,,,,BLCA_CURE_WQ,Black Canyon of the Gunnison National Park and Curecanti National Recreation Area Water Quality Monitoring,,11NPSWRD_WQX-BLCA_383418107471401,"RED ROCK CANYON NEAR NPS BOUNDARY NEAR MONTROSE,CO",Organization ActivityID=BLCA_383418107471401201106011335,,,,38.5716523000,-107.7878374000,,,,,,STORET-822918444,,,Dissolved oxygen (DO),Unfiltered,9.39,mg/L,,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-01-31T17:42:43,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-BLCA_383418107471401201106011335_02,Sample-Routine,Water,,2011-06-01,13:35:00,MDT,,,,,,,,,,,,BLCA_CURE_WQ,Black Canyon of the Gunnison National Park and Curecanti National Recreation Area Water Quality Monitoring,,11NPSWRD_WQX-BLCA_383418107471401,"RED ROCK CANYON NEAR NPS BOUNDARY NEAR MONTROSE,CO",Organization ActivityID=BLCA_383418107471401201106011335,,,,38.5716523000,-107.7878374000,NPS_MISSING,11NPSWRD_WQX,Procedure not Required when Result was Entered into National Database,Specific field gear name added by NPSTORET.,Miscellaneous (Other),STORET-822918449,,,"Hardness, Ca, Mg",Unfiltered,517.9,mg/l CaCO3**,,Final,,Actual,,,,,,,,,,,,,,,,,,,,USGS_NWIS_ALGOR,11NPSWRD_WQX,Computation by NWIS algorithm,,,"USGS-National Water Quality Lab, Denver, CO",,,,,,,,2020-01-31T17:42:43,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-BLCA_383418107471401201109141412_02,Sample-Routine,Water,,2011-09-14,14:12:00,MDT,,,,,,,,,,,,BLCA_CURE_WQ,Black Canyon of the Gunnison National Park and Curecanti National Recreation Area Water Quality Monitoring,,11NPSWRD_WQX-BLCA_383418107471401,"RED ROCK CANYON NEAR NPS BOUNDARY NEAR MONTROSE,CO",Organization ActivityID=BLCA_383418107471401201109141412,,,,38.5716523000,-107.7878374000,NPS_MISSING,11NPSWRD_WQX,Procedure not Required when Result was Entered into National Database,Specific field gear name added by NPSTORET.,Miscellaneous (Other),STORET-822918553,,,"Hardness, Ca, Mg",Unfiltered,360.9,mg/l CaCO3**,,Final,,Actual,,,,,,,,,,,,,,,,,,,,USGS_NWIS_ALGOR,11NPSWRD_WQX,Computation by NWIS algorithm,,,"USGS-National Water Quality Lab, Denver, CO",,,,,,,,2020-01-31T17:42:44,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-BLCA_383537107471500201106290905_01,Field Msr/Obs,Water,,2011-06-29,09:05:00,MDT,,,,,,,,,,,,BLCA_CURE_WQ,Black Canyon of the Gunnison National Park and Curecanti National Recreation Area Water Quality Monitoring,,11NPSWRD_WQX-BLCA_383537107471500,"RED ROCK CANYON AT MOUTH NEAR MONTROSE, CO",Organization ActivityID=BLCA_383537107471500201106290905,,,,38.5935966000,-107.7881153000,,,,,,STORET-822920785,,,Flow,,1.161,ft3/sec,,Final,,Actual,,,,,,,,,,,,,,,,,,,,NPS_MISSING,11NPSWRD_WQX,Procedure not Required when Result Entered into National Database,,,,,,,,,,,2020-01-31T17:43:22,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-BLCA_383418107471401201106011335_02,Sample-Routine,Water,,2011-06-01,13:35:00,MDT,,,,,,,,,,,,BLCA_CURE_WQ,Black Canyon of the Gunnison National Park and Curecanti National Recreation Area Water Quality Monitoring,,11NPSWRD_WQX-BLCA_383418107471401,"RED ROCK CANYON NEAR NPS BOUNDARY NEAR MONTROSE,CO",Organization ActivityID=BLCA_383418107471401201106011335,,,,38.5716523000,-107.7878374000,NPS_MISSING,11NPSWRD_WQX,Procedure not Required when Result was Entered into National Database,Specific field gear name added by NPSTORET.,Miscellaneous (Other),STORET-822918458,,,Cadmium,Dissolved,0.022,ug/L,,Final,,Actual,,,,,,,,,,,,,,,,,,,,NPS_MISSING,11NPSWRD_WQX,Procedure not Required when Result Entered into National Database,,,"USGS-National Water Quality Lab, Denver, CO",,,,,,,,2020-01-31T17:42:43,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-BLCA_383418107471401201106230858_01,Field Msr/Obs,Water,,2011-06-23,08:58:00,MDT,,,,,,,,,,,,BLCA_CURE_WQ,Black Canyon of the Gunnison National Park and Curecanti National Recreation Area Water Quality Monitoring,,11NPSWRD_WQX-BLCA_383418107471401,"RED ROCK CANYON NEAR NPS BOUNDARY NEAR MONTROSE,CO",Organization ActivityID=BLCA_383418107471401201106230858,,,,38.5716523000,-107.7878374000,,,,,,STORET-822918472,,,pH,Unfiltered,8.2,None,,Final,,Actual,,,,,,,,,,,,,,,,,,,,NPS_MISSING,11NPSWRD_WQX,Procedure not Required when Result Entered into National Database,,,,,,,,,,,2020-01-31T17:42:43,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-BLCA_383537107471500201108150904_02,Sample-Routine,Water,,2011-08-15,09:04:00,MDT,,,,,,,,,,,,BLCA_CURE_WQ,Black Canyon of the Gunnison National Park and Curecanti National Recreation Area Water Quality Monitoring,,11NPSWRD_WQX-BLCA_383537107471500,"RED ROCK CANYON AT MOUTH NEAR MONTROSE, CO",Organization ActivityID=BLCA_383537107471500201108150904,,,,38.5935966000,-107.7881153000,NPS_MISSING,11NPSWRD_WQX,Procedure not Required when Result was Entered into National Database,Specific field gear name added by NPSTORET.,Miscellaneous (Other),STORET-822920855,,,Manganese,Dissolved,0.714,ug/L,,Final,,Actual,,,,,,,,,,,,,,,,,,,,NPS_MISSING,11NPSWRD_WQX,Procedure not Required when Result Entered into National Database,,,"USGS-National Water Quality Lab, Denver, CO",,,,,,,,2020-01-31T17:43:22,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-BLCA_383537107471500201106290905_02,Sample-Routine,Water,,2011-06-29,09:05:00,MDT,,,,,,,,,,,,BLCA_CURE_WQ,Black Canyon of the Gunnison National Park and Curecanti National Recreation Area Water Quality Monitoring,,11NPSWRD_WQX-BLCA_383537107471500,"RED ROCK CANYON AT MOUTH NEAR MONTROSE, CO",Organization ActivityID=BLCA_383537107471500201106290905,,,,38.5935966000,-107.7881153000,NPS_MISSING,11NPSWRD_WQX,Procedure not Required when Result was Entered into National Database,Specific field gear name added by NPSTORET.,Miscellaneous (Other),STORET-822920801,Not Detected,,Copper,Dissolved,,ug/L,,Final,,Actual,,,,,,,,,,<,,,,,,,,,,NPS_MISSING,11NPSWRD_WQX,Procedure not Required when Result Entered into National Database,,,"USGS-National Water Quality Lab, Denver, CO",,,https://www.waterqualitydata.us/data/providers/STORET/organizations/11NPSWRD_WQX/activities/11NPSWRD_WQX-BLCA_383537107471500201106290905_02/results/822920801/resdetectqntlmts,Method Detection Level,0.5,ug/L,,2020-01-31T17:43:22,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-BLCA_383418107471401201109141412_02,Sample-Routine,Water,,2011-09-14,14:12:00,MDT,,,,,,,,,,,,BLCA_CURE_WQ,Black Canyon of the Gunnison National Park and Curecanti National Recreation Area Water Quality Monitoring,,11NPSWRD_WQX-BLCA_383418107471401,"RED ROCK CANYON NEAR NPS BOUNDARY NEAR MONTROSE,CO",Organization ActivityID=BLCA_383418107471401201109141412,,,,38.5716523000,-107.7878374000,NPS_MISSING,11NPSWRD_WQX,Procedure not Required when Result was Entered into National Database,Specific field gear name added by NPSTORET.,Miscellaneous (Other),STORET-822918562,,,Cadmium,Dissolved,0.064,ug/L,,Final,,Actual,,,,,,,,,,,,,,,,,,,,NPS_MISSING,11NPSWRD_WQX,Procedure not Required when Result Entered into National Database,,,"USGS-National Water Quality Lab, Denver, CO",,,,,,,,2020-01-31T17:42:44,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-BLCA_383537107471500201108150904_02,Sample-Routine,Water,,2011-08-15,09:04:00,MDT,,,,,,,,,,,,BLCA_CURE_WQ,Black Canyon of the Gunnison National Park and Curecanti National Recreation Area Water Quality Monitoring,,11NPSWRD_WQX-BLCA_383537107471500,"RED ROCK CANYON AT MOUTH NEAR MONTROSE, CO",Organization ActivityID=BLCA_383537107471500201108150904,,,,38.5935966000,-107.7881153000,NPS_MISSING,11NPSWRD_WQX,Procedure not Required when Result was Entered into National Database,Specific field gear name added by NPSTORET.,Miscellaneous (Other),STORET-822920849,,as N,Nitrate + Nitrite,Dissolved,0.94,mg/L,,Final,,Actual,,,,,,,,,,,,,,,,,,,,NPS_MISSING,11NPSWRD_WQX,Procedure not Required when Result Entered into National Database,,,"USGS-National Water Quality Lab, Denver, CO",,,,,,,,2020-01-31T17:43:22,STORET
